,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_cbflag,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_facility,st_age,st_ageerr1,st_ageerr2,st_agelim,st_j,st_jerr,st_jlim,st_k,st_kerr,st_klim,pl_rade,TSM,good_TSM,ESM,webb approved,HST approved,chen_kipping,hst approved
1818,Kepler-1317,b,Kepler-1317 b,Transit,0,1,0.56887443,6e-07,-6e-07,0.0,,,,,,,,,,,,,,,,,,0.139,0.008,-0.006999999999999999,0.0,,,,,0,1,0,1,19h26m26.85s,291.611881,+42d06m57.5s,42.115971,734.0,39.07,-38.63,0.0,743.73,12.59,-12.59,0.0,15.23,,0.0,Kepler-band,15.234000000000002,,0.0,5144.0,84.2,-69.2,0.0,0.83,0.04,-0.04,0.0,0.79,0.04,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.79,5.83,-2.76,,13.822000000000001,0.025,0.0,13.309000000000001,0.040999999999999995,0.0,1.5580392020597504,8.449555335009906,False,,False,,,False
1819,Kepler-1318,b,Kepler-1318 b,Transit,0,1,213.257663,0.001051,-0.001051,0.0,,,,,,,,,,,,,,,,,,0.27699999999999997,0.015,-0.013000000000000001,0.0,,,,,0,1,0,1,19h21m30.32s,290.376313,+41d09m02.7s,41.150741,475.0,20.13,-23.51,0.0,481.78,5.85,-5.85,0.0,15.165,,0.0,Kepler-band,15.242,,0.0,4598.0,63.77,-51.73,0.0,0.73,0.03,-0.04,0.0,0.7,0.02,-0.03,0.0,2016-05-10,0,,,,,Kepler,4.57,5.85,-2.61,,13.514000000000001,0.031,0.0,12.767000000000001,0.042,0.0,3.1048694889967683,3.681027662200064,False,,False,,,False
1820,Kepler-1319,b,Kepler-1319 b,Transit,0,1,2.88676265,3.37e-06,-3.37e-06,0.0,,,,,,,,,,,,,,,,,,0.12,0.064,-0.006999999999999999,0.0,,,,,0,1,0,2,19h23m49.46s,290.956068,+49d21m58.7s,49.366306,114.0,6.13,-6.26,0.0,104.23,0.35,-0.35,0.0,14.717,,0.0,Kepler-band,14.222000000000001,,0.0,3655.0,45.46,-50.09,0.0,0.56,0.01,-0.02,0.0,0.54,0.02,-0.02,0.0,2016-05-10,0,,,,,Kepler,5.37,6.24,-3.54,,11.57,0.024,0.0,10.725999999999999,0.023,0.0,1.345069814727842,2.319635277420628,False,,False,,,False
1821,Kepler-132,b,Kepler-132 b,Transit,0,4,6.178196,2.2e-05,-2.2e-05,0.0,0.067,,,0.0,,,,,,,,,,,,,,0.10800000000000001,0.021,-0.021,0.0,,,,,0,1,0,1,18h52m56.59s,283.23581,+41d20m34.9s,41.343037,303.0,41.7,-28.9,0.0,,,,,11.818,,0.0,Kepler-band,,,,6003.0,146.0,-146.0,0.0,,,,,1.18,0.23,-0.23,0.0,2014-05-14,0,,,,,Kepler,,,,,10.797,0.023,0.0,10.424000000000001,0.019,0.0,1.210562833255058,1.0577558535960883,False,,False,,,False
1822,Kepler-132,c,Kepler-132 c,Transit,0,4,6.414914,1.9e-05,-1.9e-05,0.0,0.068,,,0.0,,,,,,,,,,,,,,0.114,0.022000000000000002,-0.022000000000000002,0.0,,,,,0,1,0,1,18h52m56.59s,283.23581,+41d20m34.9s,41.343037,303.0,41.7,-28.9,0.0,,,,,11.818,,0.0,Kepler-band,,,,6003.0,146.0,-146.0,0.0,,,,,1.18,0.23,-0.23,0.0,2014-05-14,0,,,,,Kepler,,,,,10.797,0.023,0.0,10.424000000000001,0.019,0.0,1.27781632399145,1.091773260875738,False,,False,,,False
1823,Kepler-132,d,Kepler-132 d,Transit,0,4,18.010199,6.7e-05,-6.7e-05,0.0,0.136,,,0.0,,,,,,,,,,,,,,0.138,0.027000000000000003,-0.027000000000000003,0.0,,,,,0,1,0,1,18h52m56.59s,283.23581,+41d20m34.9s,41.343037,303.0,41.7,-28.9,0.0,,,,,11.818,,0.0,Kepler-band,,,,6003.0,146.0,-146.0,0.0,,,,,1.18,0.23,-0.23,0.0,2014-05-14,0,,,,,Kepler,,,,,10.797,0.023,0.0,10.424000000000001,0.019,0.0,1.5468302869370185,6.562977351175828,False,,False,,,False
1824,Kepler-132,e,Kepler-132 e,Transit,0,4,110.2869374,0.000878,-0.000878,0.0,,,,,,,,,,,,,,,,,,0.105,0.013999999999999999,-0.011000000000000001,0.0,,,,,0,1,0,1,18h52m56.59s,283.23581,+41d20m34.9s,41.343037,303.0,41.7,-28.9,0.0,,,,,11.818,,0.0,Kepler-band,,,,6003.0,146.0,-146.0,0.0,,,,,1.18,0.23,-0.23,0.0,2016-05-10,0,,,,,Kepler,,,,,10.797,0.023,0.0,10.424000000000001,0.019,0.0,1.1769360878868618,,False,,False,,,False
1825,Kepler-1320,b,Kepler-1320 b,Transit,0,1,0.86838653,1.16e-06,-1.16e-06,0.0,,,,,,,,,,,,,,,,,,0.152,0.006,-0.01,0.0,,,,,0,1,0,1,19h13m44.06s,288.43359100000004,+40d22m51.2s,40.380875,771.0,32.72,-30.73,0.0,659.35,15.36,-15.36,0.0,15.898,,0.0,Kepler-band,15.905,,0.0,4817.0,51.95,-67.43,0.0,0.8,0.03,-0.04,0.0,0.74,0.03,-0.03,0.0,2016-05-10,0,,,,,Kepler,3.16,6.57,-1.64,,14.231,0.028999999999999998,0.0,13.658,0.049,0.0,1.7037550986552665,7.095981506166687,False,,False,,,False
1826,Kepler-1321,b,Kepler-1321 b,Transit,0,2,11.12830484,2.043e-05,-2.043e-05,0.0,,,,,,,,,,,,,,,,,,0.439,0.054000000000000006,-0.054000000000000006,0.0,,,,,0,1,0,1,19h38m06.86s,294.528593,+46d38m27.5s,46.640962,547.0,94.33,-53.71,0.0,784.14,39.14,-39.14,0.0,16.835,,0.0,Kepler-band,16.928,,0.0,4094.0,91.2,-86.13,0.0,0.54,0.07,-0.04,0.0,0.53,0.06,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.17,5.69,-2.49,,14.832,0.028999999999999998,0.0,13.884,0.053,0.0,4.920713738879355,12.472759391565386,False,,False,,,False
1827,Kepler-1321,c,Kepler-1321 c,Transit,0,2,2.22649109,5.24e-06,-5.24e-06,0.0,,,,,,,,,,,,,,,,,,0.214,0.027000000000000003,-0.016,0.0,,,,,0,1,0,1,19h38m06.86s,294.528593,+46d38m27.5s,46.640962,547.0,94.33,-53.71,0.0,784.14,39.14,-39.14,0.0,16.835,,0.0,Kepler-band,16.928,,0.0,4094.0,91.2,-86.13,0.0,0.54,0.07,-0.04,0.0,0.53,0.06,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.17,5.69,-2.49,,14.832,0.028999999999999998,0.0,13.884,0.053,0.0,2.3987078362646517,9.181323626622458,False,,False,,,False
1828,Kepler-1322,b,Kepler-1322 b,Transit,0,1,0.96286738,2.04e-06,-2.04e-06,0.0,,,,,,,,,,,,,,,,,,0.14400000000000002,0.018000000000000002,-0.012,0.0,,,,,0,1,0,1,19h32m49.09s,293.204521,+45d26m07.4s,45.435402,1217.0,151.54,-99.32,0.0,1402.71,70.55,-70.55,0.0,15.81,,0.0,Kepler-band,15.775,,0.0,5488.0,151.55,-103.39,0.0,0.9,0.05,-0.06,0.0,0.87,0.11,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.47,5.79,-2.8,,14.572000000000001,0.034,0.0,14.068,0.079,0.0,1.6140837776734107,4.786484813022546,False,,False,,,False
1829,Kepler-1323,b,Kepler-1323 b,Transit,0,1,0.92990668,7.5e-07,-7.5e-07,0.0,,,,,,,,,,,,,,,,,,0.136,0.028999999999999998,-0.021,0.0,,,,,0,1,0,1,19h31m29.35s,292.872284,+46d05m56.0s,46.098884999999996,530.0,114.09,-81.27,0.0,471.71,4.92,-4.92,0.0,12.41,,0.0,Kepler-band,12.344000000000001,,0.0,6169.0,74.24,-59.83,0.0,1.18,0.11,-0.06,0.0,1.4,0.3,-0.21,0.0,2016-05-10,0,,,,,Kepler,3.55,0.84,-0.96,,11.387,0.021,0.0,11.122,0.018000000000000002,0.0,1.5244124566915545,10.258157494245799,False,,False,,,False
1830,Kepler-1324,b,Kepler-1324 b,Transit,0,1,4.11584468,8.55e-06,-8.55e-06,0.0,,,,,,,,,,,,,,,,,,0.135,0.006999999999999999,-0.008,0.0,,,,,0,1,0,1,19h24m44.39s,291.18497,+40d18m40.4s,40.311214,522.0,21.01,-24.16,0.0,488.36,6.48,-6.48,0.0,15.140999999999998,,0.0,Kepler-band,15.134,,0.0,4776.0,54.15,-70.56,0.0,0.78,0.03,-0.04,0.0,0.73,0.02,-0.03,0.0,2016-05-10,0,,,,,Kepler,2.88,6.07,-1.37,,13.472000000000001,0.023,0.0,12.834000000000001,0.027999999999999997,0.0,1.5132035415688223,5.21896753054705,False,,False,,,False
1831,Kepler-1325,b,Kepler-1325 b,Transit,0,1,33.8786838,0.0002334,-0.0002334,0.0,,,,,,,,,,,,,,,,,,0.255,0.036000000000000004,-0.042,0.0,,,,,0,1,0,1,19h00m04.13s,285.017227,+42d05m07.4s,42.085384000000005,955.0,136.72,-71.35,0.0,1001.21,22.66,-22.66,0.0,15.16,,0.0,Kepler-band,15.129000000000001,,0.0,5550.0,82.37,-93.24,0.0,0.93,0.04,-0.05,0.0,0.91,0.13,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.79,5.61,-2.99,,13.911,0.026000000000000002,0.0,13.457,0.044000000000000004,0.0,2.8582733562966642,3.976088340372176,False,,False,,,False
1832,Kepler-1326,b,Kepler-1326 b,Transit,0,1,42.3514267,0.0001372,-0.0001372,0.0,,,,,,,,,,,,,,,,,,0.373,0.135,-0.068,0.0,,,,,0,1,0,1,19h44m53.31s,296.222144,+39d16m08.2s,39.268958000000005,910.0,320.92,-167.63,0.0,712.11,16.75,-16.75,0.0,12.852,,0.0,Kepler-band,12.741,,0.0,6725.0,280.9,-196.41,0.0,1.45,0.21,-0.16,0.0,1.74,0.63,-0.32,0.0,2016-05-10,0,,,,,Kepler,1.7,0.53,-0.392,,11.952,0.023,0.0,11.7,0.017,0.0,4.1809253407790425,5.703473136867549,False,,False,,,False
1833,Kepler-1327,b,Kepler-1327 b,Transit,0,1,14.88801098,8.768e-05,-8.768e-05,0.0,,,,,,,,,,,,,,,,,,0.161,0.052000000000000005,-0.018000000000000002,0.0,,,,,0,1,0,1,19h16m15.57s,289.064869,+50d27m39.5s,50.460976,688.0,164.1,-76.08,0.0,691.61,5.93,-5.93,0.0,13.914000000000001,,0.0,Kepler-band,13.884,,0.0,5885.0,115.84,-121.67,0.0,1.02,0.07,-0.07,0.0,1.03,0.25,-0.11,0.0,2016-05-10,0,,,,,Kepler,4.07,2.81,-2.27,,12.788,0.032,0.0,12.374,,-1.0,1.8046353347598547,4.118048968718774,False,,False,,,False
1834,Kepler-1328,b,Kepler-1328 b,Transit,0,1,4.52158888,2.184e-05,-2.184e-05,0.0,,,,,,,,,,,,,,,,,,0.087,0.018000000000000002,-0.008,0.0,,,,,0,1,0,1,18h58m42.09s,284.675388,+44d25m04.0s,44.417770000000004,630.0,129.61,-60.03,0.0,833.04,11.31,-11.31,0.0,13.835999999999999,,0.0,Kepler-band,13.802999999999999,,0.0,5780.0,91.61,-90.02,0.0,1.0,0.06,-0.06,0.0,0.99,0.2,-0.09,0.0,2016-05-10,0,,,,,Kepler,4.57,3.12,-2.7,,12.695,0.022000000000000002,0.0,12.305,0.023,0.0,0.9751756156776854,0.701795772339886,False,,False,,,False
1835,Kepler-1329,b,Kepler-1329 b,Transit,0,1,9.33646594,3.106e-05,-3.106e-05,0.0,,,,,,,,,,,,,,,,,,0.19399999999999998,0.005,-0.013999999999999999,0.0,,,,,0,1,0,1,18h46m35.46s,281.647742,+48d16m15.8s,48.271046000000005,624.0,20.04,-24.24,0.0,597.93,12.25,-12.25,0.0,15.911,,0.0,Kepler-band,15.85,,0.0,4500.0,38.73,-38.83,0.0,0.72,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,2016-05-10,0,,,,,Kepler,5.62,5.37,-3.16,,14.168,0.027999999999999997,0.0,13.435,0.044000000000000004,0.0,2.174529533810011,4.799223134174048,False,,False,,,False
1836,Kepler-133,b,Kepler-133 b,Transit,0,2,8.129976,3.8e-05,-3.8e-05,0.0,0.083,,,0.0,,,,,,,,,,,,,,0.157,0.027000000000000003,-0.027000000000000003,0.0,,,,,0,1,0,1,19h49m06.71s,297.27797599999997,+48d19m13.2s,48.320328,665.37,19.72,-19.72,0.0,665.37,19.72,-19.72,0.0,12.847999999999999,,0.0,Kepler-band,12.841,,0.0,5736.0,100.0,-100.0,0.0,,,,,1.43,0.24,-0.24,0.0,2014-05-14,0,,,,,Kepler,,,,,11.68,0.022000000000000002,0.0,11.32,0.016,0.0,1.7597996742689266,4.738248168223969,False,,False,,,False
1837,Kepler-133,c,Kepler-133 c,Transit,0,2,31.517586,0.000158,-0.000158,0.0,0.204,,,0.0,,,,,,,,,,,,,,0.253,0.043,-0.043,0.0,,,,,0,1,0,1,19h49m06.71s,297.27797599999997,+48d19m13.2s,48.320328,665.37,19.72,-19.72,0.0,665.37,19.72,-19.72,0.0,12.847999999999999,,0.0,Kepler-band,12.841,,0.0,5736.0,100.0,-100.0,0.0,,,,,1.43,0.24,-0.24,0.0,2014-05-14,0,,,,,Kepler,,,,,11.68,0.022000000000000002,0.0,11.32,0.016,0.0,2.8358555260512004,5.7091088030789265,False,,False,,,False
1838,Kepler-1330,b,Kepler-1330 b,Transit,0,1,10.10769068,4.951e-05,-4.951e-05,0.0,,,,,,,,,,,,,,,,,,0.147,0.036000000000000004,-0.012,0.0,,,,,0,1,0,1,19h22m18.42s,290.57673700000004,+39d57m24.8s,39.956893,939.0,222.22,-75.42,0.0,1809.47,72.82,-72.82,0.0,15.017000000000001,,0.0,Kepler-band,14.945,,0.0,5608.0,83.0,-112.79,0.0,0.97,0.05,-0.05,0.0,0.94,0.23,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.9,4.9,-3.15,,13.757,0.028999999999999998,0.0,13.302,0.040999999999999995,0.0,1.6477105230416065,2.9366733256068547,False,,False,,,False
1839,Kepler-1331,b,Kepler-1331 b,Transit,0,1,0.78916165,1.21e-06,-1.21e-06,0.0,,,,,,,,,,,,,,,,,,0.094,0.008,-0.006999999999999999,0.0,,,,,0,1,0,1,19h48m17.71s,297.07378900000003,+41d13m28.1s,41.22448,365.0,31.79,-30.43,0.0,322.14,2.62,-2.62,0.0,15.030999999999999,,0.0,Kepler-band,15.032,,0.0,4508.0,243.21,-204.59,0.0,0.72,0.05,-0.05,0.0,0.69,0.05,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.17,5.56,-2.41,,13.084000000000001,0.021,0.0,12.318,0.021,0.0,1.0536380215368095,1.4211475910297644,False,,False,,,False
1840,Kepler-1332,b,Kepler-1332 b,Transit,0,1,11.87456832,3.749e-05,-3.749e-05,0.0,,,,,,,,,,,,,,,,,,0.122,0.008,-0.004,0.0,,,,,0,1,0,1,19h24m06.86s,291.02859,+43d54m49.2s,43.913672999999996,515.0,22.51,-21.12,0.0,536.87,4.31,-4.31,0.0,13.755999999999998,,0.0,Kepler-band,13.795,,0.0,5581.0,83.36,-69.91,0.0,0.95,0.03,-0.04,0.0,0.9,0.04,-0.03,0.0,2016-05-10,0,,,,,Kepler,3.24,2.43,-1.58,,12.568,0.022000000000000002,0.0,12.122,0.019,0.0,1.367487644973306,0.6070326168624605,False,,False,,,False
1841,Kepler-1333,b,Kepler-1333 b,Transit,0,1,109.6471842,0.0007077,-0.0007077,0.0,,,,,,,,,,,,,,,,,,0.251,0.036000000000000004,-0.022000000000000002,0.0,,,,,0,1,0,1,19h34m06.61s,293.527561,+41d06m41.2s,41.111437,958.0,134.34,-92.46,0.0,956.93,31.81,-31.81,0.0,15.162,,0.0,Kepler-band,15.171,,0.0,5628.0,142.84,-162.16,0.0,0.94,0.06,-0.06,0.0,0.92,0.13,-0.08,0.0,2016-05-10,0,,,,,Kepler,4.57,4.53,-2.79,,13.886,0.03,0.0,13.405999999999999,0.042,0.0,2.813437695805736,2.652609262645868,False,,False,,,False
1842,Kepler-1334,b,Kepler-1334 b,Transit,0,1,15.64591713,7.265e-05,-7.265e-05,0.0,,,,,,,,,,,,,,,,,,0.204,0.027999999999999997,-0.016,0.0,,,,,0,1,0,1,19h17m14.76s,289.31147999999996,+51d19m15.1s,51.320865999999995,1047.0,141.02,-79.34,0.0,1267.56,35.42,-35.42,0.0,15.241,,0.0,Kepler-band,15.171,,0.0,5614.0,91.79,-87.5,0.0,0.94,0.04,-0.05,0.0,0.91,0.12,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.27,5.15,-2.57,,14.052,0.024,0.0,13.626,0.045,0.0,2.286618685037331,3.58493012356141,False,,False,,,False
1843,Kepler-1335,b,Kepler-1335 b,Transit,0,1,6.26406846,2.706e-05,-2.706e-05,0.0,,,,,,,,,,,,,,,,,,0.129,0.009000000000000001,-0.008,0.0,,,,,0,1,0,1,18h59m21.22s,284.838408,+42d04m13.6s,42.070431,628.0,28.34,-38.14,0.0,633.09,9.69,-9.69,0.0,15.329,,0.0,Kepler-band,15.304,,0.0,4903.0,66.92,-62.59,0.0,0.77,0.04,-0.04,0.0,0.74,0.03,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.9,5.92,-2.97,,13.787,0.023,0.0,13.134,0.034,0.0,1.4459500508324301,0.5623017875021993,False,,False,,,False
1844,Kepler-1336,b,Kepler-1336 b,Transit,0,2,23.198681,0.0002546,-0.0002546,0.0,,,,,,,,,,,,,,,,,,0.177,0.027000000000000003,-0.036000000000000004,0.0,,,,,0,1,0,1,19h45m06.65s,296.277711,+46d53m59.5s,46.899857,822.0,119.57,-166.9,0.0,1164.14,24.19,-24.19,0.0,14.056,,0.0,Kepler-band,14.038,,0.0,5512.0,86.32,-66.78,0.0,0.94,0.05,-0.04,0.0,1.3,0.19,-0.26,0.0,2016-05-10,0,,,,,Kepler,12.3,1.6,-3.0,,12.819,0.022000000000000002,0.0,12.366,0.02,0.0,1.9839779767235668,2.6520995898797035,False,,False,,,False
1845,Kepler-1336,c,Kepler-1336 c,Transit,0,2,5.77721211,2.788e-05,-2.788e-05,0.0,,,,,,,,,,,,,,,,,,0.153,0.024,-0.031,0.0,,,,,0,1,0,1,19h45m06.65s,296.277711,+46d53m59.5s,46.899857,822.0,119.57,-166.9,0.0,1164.14,24.19,-24.19,0.0,14.056,,0.0,Kepler-band,14.038,,0.0,5512.0,86.32,-66.78,0.0,0.94,0.05,-0.04,0.0,1.3,0.19,-0.26,0.0,2016-05-10,0,,,,,Kepler,12.3,1.6,-3.0,,12.819,0.022000000000000002,0.0,12.366,0.02,0.0,1.7149640137779985,3.4879621932344067,False,,False,,,False
1846,Kepler-1337,b,Kepler-1337 b,Transit,0,1,24.4002549,0.0001089,-0.0001089,0.0,,,,,,,,,,,,,,,,,,0.215,0.009000000000000001,-0.039,0.0,,,,,0,1,0,1,19h08m02.18s,287.009098,+46d47m46.0s,46.796101,588.0,29.44,-46.1,0.0,612.02,11.85,-11.85,0.0,15.857999999999999,,0.0,Kepler-band,15.817,,0.0,4523.0,51.15,-50.38,0.0,0.7,0.04,-0.05,0.0,0.67,0.03,-0.05,0.0,2016-05-10,0,,,,,Kepler,4.27,6.06,-2.48,,14.095,0.026000000000000002,0.0,13.294,0.034,0.0,2.409916751387384,4.34652967984402,False,,False,,,False
1847,Kepler-1338,b,Kepler-1338 b,Transit,0,1,0.93511806,2.76e-06,-2.76e-06,0.0,,,,,,,,,,,,,,,,,,0.08199999999999999,0.017,-0.009000000000000001,0.0,,,,,0,1,0,1,18h56m10.16s,284.04233500000004,+41d41m56.9s,41.699139,619.0,126.75,-67.09,0.0,769.9,11.13,-11.13,0.0,13.615,,0.0,Kepler-band,13.574000000000002,,0.0,5909.0,114.45,-138.71,0.0,1.04,0.08,-0.07,0.0,1.05,0.21,-0.11,0.0,2016-05-10,0,,,,,Kepler,3.8,2.49,-2.07,,12.495999999999999,0.021,0.0,12.106,0.021,0.0,0.9191310400640252,1.2516345291335185,False,,False,,,False
1848,Kepler-1339,b,Kepler-1339 b,Transit,0,1,1.34155513,3.7e-06,-3.7e-06,0.0,,,,,,,,,,,,,,,,,,0.063,0.005,-0.004,0.0,,,,,0,1,0,1,18h54m58.99s,283.745794,+48d22m24.2s,48.373394,267.0,18.41,-15.41,0.0,374.82,8.05,-8.05,0.0,12.299000000000001,,0.0,Kepler-band,12.123,,0.0,5586.0,51.01,-56.05,0.0,0.94,0.03,-0.04,0.0,0.93,0.06,-0.05,0.0,2016-05-10,0,,,,,Kepler,5.62,3.23,-3.11,,11.026,0.022000000000000002,0.0,10.627,0.013999999999999999,0.0,0.7061616527321171,2.934868975263476,False,,False,,,False
1849,Kepler-134,b,Kepler-134 b,Transit,0,2,5.317429,8e-06,-8e-06,0.0,0.06,,,0.0,,,,,,,,,,,,,,0.17800000000000002,0.035,-0.035,0.0,,,,,0,1,0,1,18h58m57.36s,284.739001,+49d35m54.2s,49.598396,338.05,2.42,-2.42,0.0,338.05,2.42,-2.42,0.0,12.324000000000002,,0.0,Kepler-band,12.222000000000001,,0.0,5983.0,150.0,-150.0,0.0,,,,,1.18,0.23,-0.23,0.0,2014-05-14,0,,,,,Kepler,,,,,11.26,0.024,0.0,10.950999999999999,0.019,0.0,1.9951868918462992,11.077674110500329,False,,False,,,False
1850,Kepler-134,c,Kepler-134 c,Transit,0,2,10.105785,5.3e-05,-5.3e-05,0.0,0.092,,,0.0,,,,,,,,,,,,,,0.11199999999999999,0.022000000000000002,-0.022000000000000002,0.0,,,,,0,1,0,1,18h58m57.36s,284.739001,+49d35m54.2s,49.598396,338.05,2.42,-2.42,0.0,338.05,2.42,-2.42,0.0,12.324000000000002,,0.0,Kepler-band,12.222000000000001,,0.0,5983.0,150.0,-150.0,0.0,,,,,1.18,0.23,-0.23,0.0,2014-05-14,0,,,,,Kepler,,,,,11.26,0.024,0.0,10.950999999999999,0.019,0.0,1.2553984937459857,0.7386705397624003,False,,False,,,False
1851,Kepler-1340,b,Kepler-1340 b,Transit,0,1,0.66502692,1.6e-06,-1.6e-06,0.0,,,,,,,,,,,,,,,,,,0.138,0.062,-0.024,0.0,,,,,0,1,0,1,19h44m55.87s,296.232807,+42d28m22.0s,42.47279,1421.0,620.3,-262.92,0.0,1009.68,24.97,-24.97,0.0,14.758,,0.0,Kepler-band,14.755,,0.0,6331.0,166.81,-219.14,0.0,1.27,0.2,-0.14,0.0,1.42,0.64,-0.25,0.0,2016-05-10,0,,,,,Kepler,2.4,0.89,-0.773,,13.562999999999999,0.022000000000000002,0.0,13.24,0.027999999999999997,0.0,1.5468302869370185,4.259334835398993,False,,False,,,False
1852,Kepler-1341,b,Kepler-1341 b,Transit,0,1,132.9968322,0.0009243,-0.0009243,0.0,,,,,,,,,,,,,,,,,,0.267,0.037000000000000005,-0.033,0.0,,,,,0,1,0,1,18h42m02.82s,280.511769,+44d09m33.7s,44.159351,466.0,16.32,-15.71,0.0,483.57,5.05,-5.05,0.0,15.027999999999999,,0.0,Kepler-band,15.017999999999999,,0.0,4662.0,43.09,-46.26,0.0,0.79,0.02,-0.03,0.0,0.72,0.02,-0.02,0.0,2016-05-10,0,,,,,Kepler,1.82,2.61,-0.53,,13.285,0.021,0.0,12.636,0.018000000000000002,0.0,2.9927803377694486,4.378231679635624,False,,False,,,False
1853,Kepler-1342,b,Kepler-1342 b,Transit,0,1,2.21571036,8.12e-06,-8.12e-06,0.0,,,,,,,,,,,,,,,,,,0.14800000000000002,0.02,-0.012,0.0,,,,,0,1,0,1,19h48m04.82s,297.020069,+43d25m57.2s,43.432549,941.0,113.75,-77.19,0.0,913.1,27.91,-27.91,0.0,15.392000000000001,,0.0,Kepler-band,15.383,,0.0,5527.0,128.51,-178.84,0.0,0.93,0.05,-0.06,0.0,0.9,0.11,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.37,5.3,-2.69,,13.970999999999998,0.027999999999999997,0.0,13.530999999999999,0.042,0.0,1.6589194381643386,4.7168700911339085,False,,False,,,False
1854,Kepler-1343,b,Kepler-1343 b,Transit,0,1,3.35183158,1.113e-05,-1.113e-05,0.0,,,,,,,,,,,,,,,,,,0.172,0.022000000000000002,-0.017,0.0,,,,,0,1,0,1,19h37m10.69s,294.294533,+50d43m31.4s,50.725376000000004,1307.0,167.65,-122.36,0.0,1850.48,102.02,-102.02,0.0,15.526,,0.0,Kepler-band,15.53,,0.0,5759.0,107.08,-75.84,0.0,0.95,0.06,-0.08,0.0,0.93,0.11,-0.08,0.0,2016-05-10,0,,,,,Kepler,3.98,3.8,-2.31,,14.484000000000002,0.034,0.0,13.989,0.065,0.0,1.9279334011099067,3.898831357664605,False,,False,,,False
1855,Kepler-1344,b,Kepler-1344 b,Transit,0,1,4.7683049,1.895e-05,-1.895e-05,0.0,,,,,,,,,,,,,,,,,,0.16399999999999998,0.045,-0.018000000000000002,0.0,,,,,0,1,0,1,19h08m20.71s,287.086297,+46d56m44.9s,46.945816,851.0,228.06,-93.93,0.0,875.44,13.8,-13.8,0.0,14.083,,0.0,Kepler-band,14.027000000000001,,0.0,5981.0,78.95,-91.31,0.0,1.09,0.09,-0.07,0.0,1.13,0.31,-0.12,0.0,2016-05-10,0,,,,,Kepler,3.63,1.68,-1.86,,12.960999999999999,0.023,0.0,12.633,0.021,0.0,1.8382620801280505,4.979666112112331,False,,False,,,False
1856,Kepler-1345,b,Kepler-1345 b,Transit,0,1,44.6169557,0.0003329,-0.0003329,0.0,,,,,,,,,,,,,,,,,,0.21100000000000002,0.095,-0.040999999999999995,0.0,,,,,0,1,0,1,19h29m54.71s,292.477965,+46d01m22.2s,46.022835,1164.0,507.55,-227.09,0.0,1410.15,26.0,-26.0,0.0,13.790999999999999,,0.0,Kepler-band,13.705,,0.0,6449.0,123.48,-141.28,0.0,1.32,0.22,-0.14,0.0,1.55,0.69,-0.3,0.0,2016-05-10,0,,,,,Kepler,2.24,0.6920000000000001,-0.575,,12.802,0.021,0.0,12.562999999999999,0.027000000000000003,0.0,2.3650810908964557,2.2937139882162447,False,,False,,,False
